Name	NA_Sales	EU_Sales	JP_Sales	Other_Sales	Global_Sales
Driver '76	0.024	0.112	0.0	0.056	0.192
Harry Potter and the Order of the Phoenix	0.144	0.024	0.0	0.024	0.192
Midway Arcade Treasures: Extended Play	0.168	0.0	0.0	0.016	0.192
Dynasty Warriors 6 Empires	0.128	0.008	0.032	0.016	0.192
The Testament of Sherlock Holmes	0.04	0.112	0.0	0.032	0.192
FIFA World Cup Germany 2006	0.144	0.04	0.0	0.008	0.192
NBA Live 14	0.12	0.04	0.0	0.032	0.192
G.I. Joe: The Rise of Cobra	0.136	0.04	0.0	0.016	0.192
Game of Thrones	0.08	0.08	0.0	0.024	0.192
LEGO Marvel's Avengers	0.096	0.08	0.0	0.016	0.192
PDC World Championship Darts 2008	0.016	0.168	0.0	0.008	0.192
X-Men: Destiny	0.144	0.032	0.0	0.016	0.192
Pro Evolution Soccer 2014	0.056	0.12	0.0	0.016	0.192
Pure Futbol	0.048	0.104	0.0	0.032	0.192
Afro Samurai	0.128	0.04	0.0	0.016	0.192
Ar tonelico Qoga: Knell of Ar Ciel	0.064	0.008	0.104	0.008	0.192
NASCAR 08	0.096	0.072	0.0	0.024	0.192
Broken Sword: Shadow of the Templars - The Director's Cut	0.088	0.08	0.0	0.016	0.192
Divinity II: Ego Draconis	0.144	0.032	0.0	0.016	0.192
Birds of Steel	0.08	0.064	0.016	0.024	0.184
DC Universe Online	0.128	0.048	0.0	0.016	0.184
Bakugan: Battle Brawlers	0.152	0.024	0.0	0.016	0.184
Naruto: Path of the Ninja 2	0.176	0.0	0.0	0.016	0.184
Karaoke Revolution Volume 2	0.088	0.072	0.0	0.024	0.184
Prince of Persia: The Forgotten Sands	0.08	0.088	0.0	0.016	0.184
Disney's A Christmas Carol	0.168	0.008	0.0	0.016	0.184
NBA Live 15	0.128	0.032	0.0	0.032	0.184
NASCAR Thunder 2004	0.144	0.04	0.0	0.008	0.184
Buffy the Vampire Slayer	0.144	0.04	0.0	0.008	0.184
Harry Potter and the Goblet of Fire	0.144	0.04	0.0	0.008	0.184
Sands of Destruction	0.072	0.0	0.104	0.008	0.184
Harry Potter and the Goblet of Fire	0.16	0.008	0.0	0.016	0.184
Viva Pinata: Party Animals	0.152	0.016	0.0	0.016	0.184
World Series Baseball	0.136	0.04	0.0	0.008	0.184
Test Drive: Eve of Destruction	0.088	0.072	0.0	0.024	0.184
Dynasty Warriors: Gundam Reborn	0.0	0.0	0.184	0.0	0.184
Hatsune Miku: Project Diva f	0.0	0.0	0.184	0.0	0.184
The Legend of Heroes: Trails of Cold Steel	0.04	0.016	0.112	0.016	0.184
Jeremy McGrath Supercross World	0.088	0.072	0.0	0.024	0.184
The Scorpion King: Rise of the Akkadian	0.088	0.072	0.0	0.024	0.184
The Club	0.112	0.056	0.0	0.024	0.184
Meteos	0.12	0.008	0.048	0.008	0.184
Star Wars Jedi Knight II: Jedi Outcast	0.144	0.04	0.0	0.008	0.184
Tom Clancy's Splinter Cell	0.144	0.04	0.0	0.008	0.184
Virtua Tennis 4	0.088	0.072	0.008	0.016	0.184
ESPN NHL Hockey	0.088	0.072	0.0	0.024	0.184
DiRT Showdown	0.064	0.104	0.0	0.016	0.184
The Incredible Hulk: Ultimate Destruction	0.136	0.04	0.0	0.008	0.184
Gundam Battle Assault	0.104	0.072	0.0	0.016	0.184
XCOM 2	0.072	0.096	0.0	0.016	0.184
Cross Edge	0.112	0.016	0.04	0.016	0.184
The Lord of the Rings: Aragorn's Quest	0.136	0.04	0.0	0.016	0.184
Looney Tunes: Acme Arsenal	0.168	0.008	0.0	0.016	0.184
Madagascar: Escape 2 Africa	0.096	0.064	0.0	0.024	0.184
NBA 2K6	0.168	0.008	0.0	0.016	0.184
NASCAR 08	0.12	0.04	0.0	0.024	0.184
Mafia	0.136	0.04	0.0	0.008	0.184
Grand Slam Tennis 2	0.072	0.08	0.0	0.032	0.184
Dynasty Warriors: Strikeforce	0.104	0.048	0.016	0.016	0.184
Airblade	0.088	0.072	0.0	0.024	0.184
Epic Mickey 2: The Power of Two	0.104	0.056	0.008	0.016	0.184
Carnival Island	0.104	0.048	0.0	0.032	0.184
Tom Clancy's Rainbow Six: Siege	0.104	0.064	0.0	0.016	0.184
Genji: Dawn of the Samurai	0.088	0.072	0.0	0.024	0.184
The Italian Job	0.088	0.072	0.0	0.024	0.184
TrackMania: Build to Race	0.072	0.088	0.0	0.016	0.184
Ultimate Band	0.144	0.024	0.0	0.016	0.184
Freedom Fighters	0.136	0.04	0.0	0.008	0.184
Soldier of Fortune II: Double Helix	0.136	0.04	0.0	0.008	0.184
Lunar Knights	0.136	0.008	0.032	0.008	0.184
Final Fantasy XI: Treasures of Aht Urhgan	0.048	0.04	0.08	0.016	0.184
WWE All Stars	0.12	0.048	0.0	0.016	0.184
Alundra	0.104	0.072	0.0	0.008	0.184
Mortal Kombat: Armageddon	0.152	0.016	0.0	0.016	0.184
Madden NFL 13	0.168	0.0	0.0	0.016	0.184
Transformers: Devastation	0.08	0.072	0.0	0.032	0.184
BlowOut	0.088	0.072	0.0	0.024	0.184
NFL Blitz Pro	0.088	0.072	0.0	0.024	0.184
Tiger Woods PGA Tour 2003	0.144	0.04	0.0	0.008	0.184
Pinball Hall of Fame: The Gottlieb Collection	0.16	0.008	0.0	0.016	0.184
Disgaea: Afternoon of Darkness	0.12	0.008	0.032	0.016	0.184
Toukiden Kiwami	0.016	0.016	0.136	0.008	0.184
SSX On Tour	0.152	0.016	0.0	0.016	0.184
Rune Factory: Tides of Destiny	0.112	0.0	0.056	0.016	0.184
Ys Seven	0.112	0.0	0.064	0.016	0.184
Lumines: Electronic Symphony	0.072	0.072	0.008	0.032	0.184
Tony Hawk's Proving Ground	0.16	0.008	0.0	0.016	0.184
The Polar Express	0.088	0.072	0.0	0.024	0.184
AC/DC LIVE: Rock Band Track Pack	0.168	0.0	0.0	0.016	0.184
Valhalla Knights 2	0.072	0.0	0.096	0.008	0.184
Spec Ops: The Line	0.088	0.072	0.0	0.016	0.184
NBA ShootOut 2003	0.088	0.072	0.0	0.024	0.184
Need For Speed: Undercover	0.144	0.024	0.0	0.016	0.184
Rogue Ops	0.088	0.072	0.0	0.024	0.184
Killer is Dead	0.096	0.024	0.04	0.024	0.184
F1 2014	0.064	0.104	0.0	0.016	0.184
Legion: The Legend of Excalibur	0.088	0.072	0.0	0.024	0.176
Spartan: Total Warrior	0.088	0.072	0.0	0.024	0.176
Justice League Heroes	0.16	0.008	0.0	0.016	0.176
Conflict: Vietnam	0.136	0.04	0.0	0.008	0.176
Whirl Tour	0.088	0.072	0.0	0.024	0.176
NBA Street: Showdown	0.16	0.0	0.0	0.016	0.176
pro evolution soccer 2011	0.056	0.08	0.024	0.016	0.176
Skies of Arcadia Legends	0.136	0.032	0.0	0.008	0.176
Breath of Fire	0.088	0.032	0.048	0.0	0.176
Risen 2: Dark Waters	0.0	0.152	0.0	0.024	0.176
NCAA Football 2005	0.136	0.032	0.0	0.008	0.176
Hamtaro: Ham-Ham Games	0.128	0.048	0.0	0.0	0.176
Soul Sacrifice Delta	0.0	0.064	0.096	0.016	0.176
NASCAR 2011: The Game	0.168	0.0	0.0	0.008	0.176
Spider-Man: Edge of Time	0.104	0.056	0.0	0.024	0.176
Ride	0.032	0.104	0.024	0.024	0.176
Spirit Camera: The Cursed Memoir	0.104	0.016	0.048	0.008	0.176
Galactic Wrestling: Featuring Ultimate Muscle	0.024	0.016	0.136	0.008	0.176
FaceBreaker K.O. Party	0.152	0.008	0.0	0.016	0.176
Dino Stalker	0.056	0.048	0.064	0.016	0.176
Mega Man Zero 3	0.128	0.048	0.0	0.0	0.176
Super Swing Golf	0.112	0.008	0.056	0.008	0.176
G-Force	0.104	0.048	0.0	0.024	0.176
Luminous Arc 2	0.16	0.0	0.0	0.016	0.176
Shinobi	0.112	0.056	0.0	0.016	0.176
Tony Hawk's Downhill Jam	0.16	0.0	0.0	0.016	0.176
Risen 2: Dark Waters	0.032	0.104	0.008	0.032	0.176
Age of Empires: The Age of Kings	0.144	0.016	0.0	0.016	0.176
MotoGP 09/10	0.04	0.104	0.0	0.032	0.176
The Lord of the Rings: The Third Age	0.128	0.048	0.0	0.0	0.176
Dinosaur King	0.16	0.0	0.0	0.016	0.176
The Suffering	0.128	0.04	0.0	0.008	0.176
Tetris Worlds	0.136	0.032	0.0	0.008	0.176
The Sims 4: Get Together	0.04	0.12	0.0	0.016	0.176
Viewtiful Joe 2	0.136	0.032	0.0	0.008	0.176
Child of Eden	0.072	0.08	0.0	0.032	0.176
Touch the Dead	0.16	0.0	0.0	0.016	0.176
Nickelodeon Party Blast	0.128	0.04	0.0	0.008	0.176
Jackass the Game	0.072	0.064	0.0	0.04	0.176
Ragnarok DS	0.08	0.0	0.088	0.008	0.176
Shellshock: Nam '67	0.128	0.04	0.0	0.008	0.176
Magna Carta: Tears of Blood	0.088	0.064	0.0	0.024	0.176
All-Star Baseball 2002	0.136	0.032	0.0	0.008	0.176
Capcom vs. SNK	0.0	0.0	0.176	0.0	0.176
Pinball Hall of Fame: The Williams Collection	0.16	0.0	0.0	0.016	0.176
Aliens vs Predator: Requiem	0.024	0.096	0.0	0.056	0.176
Dishonored 2	0.096	0.064	0.0	0.016	0.176
Asphalt: Injection	0.104	0.048	0.0	0.024	0.176
From Russia With Love	0.136	0.032	0.0	0.008	0.176
Guitar Hero: Smash Hits	0.088	0.008	0.0	0.08	0.176
NBA Live 09 All-Play	0.152	0.008	0.0	0.016	0.176
NFL Quarterback Club 2002	0.088	0.064	0.0	0.024	0.176
NCAA Basketball 09	0.16	0.0	0.0	0.016	0.176
Shin Megami Tensei: Persona	0.064	0.0	0.104	0.008	0.176
Lords of the Fallen	0.08	0.08	0.0	0.016	0.176
LEGO The Lord of the Rings	0.056	0.104	0.0	0.024	0.176
Growlanser: Heritage of War	0.088	0.064	0.0	0.024	0.176
Ben 10 Alien Force: Vilgax Attacks	0.088	0.072	0.0	0.016	0.176
Rugby 2004	0.088	0.064	0.0	0.024	0.176
Senran Kagura 2: Deep Crimson 	0.08	0.016	0.064	0.008	0.176
NBA 06	0.16	0.0	0.0	0.016	0.176
KORG DS-10 Synthesizer	0.152	0.008	0.0	0.016	0.176
Naruto: Ninja Council	0.128	0.048	0.0	0.0	0.176
Tropico 3	0.12	0.016	0.024	0.008	0.176
Deadly Creatures	0.064	0.096	0.0	0.016	0.176
Naruto Shippuden: Ultimate Ninja Storm Revolution	0.112	0.048	0.0	0.016	0.176
Dead Island	0.096	0.056	0.0	0.024	0.176
NFL 2K3	0.136	0.032	0.0	0.008	0.176
Hunted: The Demon's Forge	0.104	0.048	0.0	0.016	0.176
Britney's Dance Beat	0.12	0.048	0.0	0.0	0.176
Shrek SuperSlam	0.136	0.032	0.0	0.008	0.176
Full Auto	0.152	0.008	0.0	0.016	0.176
Herdy Gerdy	0.088	0.064	0.0	0.024	0.176
Afrika	0.096	0.0	0.064	0.008	0.176
Over G Fighters	0.152	0.008	0.0	0.016	0.168
Angry Birds Star Wars	0.08	0.064	0.0	0.032	0.168
Hot Shots Tennis: Get a Grip	0.056	0.0	0.104	0.008	0.168
Star Wars: The Force Unleashed II	0.136	0.024	0.0	0.016	0.168
The Dukes of Hazzard: Return of the General Lee	0.088	0.064	0.0	0.024	0.168
Crash 'N' Burn	0.088	0.064	0.0	0.024	0.168
NBA	0.16	0.0	0.0	0.016	0.168
Disaster Report	0.024	0.016	0.12	0.008	0.168
Armored Core V	0.104	0.024	0.032	0.008	0.168
College Hoops 2K7	0.16	0.0	0.0	0.016	0.168
Rampage: Total Destruction	0.152	0.008	0.0	0.016	0.168
The Bard's Tale	0.08	0.064	0.0	0.024	0.168
Robotech: The Macross Saga	0.12	0.048	0.0	0.0	0.168
Conflict Zone	0.08	0.064	0.0	0.024	0.168
Code Name: S.T.E.A.M.	0.112	0.04	0.008	0.016	0.168
The Bureau: XCOM Declassified	0.08	0.08	0.0	0.016	0.168
Star Wars: Battlefront	0.056	0.104	0.0	0.016	0.168
BloodRayne	0.128	0.04	0.0	0.008	0.168
NHL 2K6	0.128	0.04	0.0	0.008	0.168
Hannah Montana: The Movie	0.112	0.04	0.0	0.016	0.168
Tenchu: Return From Darkness	0.128	0.04	0.0	0.008	0.168
World Poker Tour	0.08	0.064	0.0	0.024	0.168
Neo Contra	0.08	0.064	0.0	0.024	0.168
MVP Baseball	0.16	0.0	0.0	0.016	0.168
Tony Hawk's American Sk8land	0.152	0.0	0.0	0.016	0.168
Viewtiful Joe 2	0.08	0.064	0.0	0.024	0.168
The BIGS 2	0.152	0.008	0.0	0.016	0.168
Quake III: Revolution	0.08	0.064	0.0	0.024	0.168
Pac-Man World 3	0.08	0.064	0.0	0.024	0.168
50 Cent: Blood on the Sand	0.096	0.056	0.0	0.016	0.168
Journey	0.032	0.104	0.0	0.032	0.168
SBK X: Superbike World Championship	0.04	0.096	0.0	0.032	0.168
Dragon Ball: Fusions	0.016	0.0	0.152	0.0	0.168
Madden NFL 07	0.16	0.0	0.0	0.016	0.168
HBO Boxing	0.096	0.064	0.0	0.008	0.168
Bass Pro Shops: The Strike	0.16	0.0	0.0	0.016	0.168
Darkwatch	0.128	0.04	0.0	0.008	0.168
Disgaea D2: A Brighter Darkness	0.072	0.0	0.08	0.016	0.168
Maximo vs Army of Zin	0.08	0.064	0.0	0.024	0.168
Assassin's Creed Syndicate	0.088	0.072	0.0	0.016	0.168
Summoner 2	0.08	0.064	0.0	0.024	0.168
Shadow of Destiny	0.072	0.056	0.024	0.016	0.168
Ninja Gaiden: Dragon Sword	0.128	0.008	0.016	0.016	0.168
Cabela's Deer Hunt: 2004 Season	0.128	0.04	0.0	0.008	0.168
World of Final Fantasy	0.032	0.048	0.064	0.024	0.168
Danganronpa Another Episode: Ultra Despair Girls	0.048	0.008	0.096	0.016	0.168
Pro Evolution Soccer 2012	0.064	0.064	0.024	0.016	0.168
The Legend of Spyro: The Eternal Night	0.144	0.016	0.0	0.016	0.168
The Wolf Among Us	0.08	0.056	0.0	0.032	0.168
Cursed Mountain	0.072	0.08	0.0	0.016	0.168
Age of Empires: Mythologies	0.128	0.024	0.0	0.016	0.168
SBK Superbike World Championship	0.048	0.112	0.0	0.008	0.168
Bionicle	0.128	0.032	0.0	0.008	0.168
Heroes of Ruin	0.104	0.056	0.0	0.016	0.168
A Boy and His Blob	0.144	0.008	0.0	0.008	0.168
Baja: Edge of Control	0.08	0.064	0.0	0.024	0.168
G.I. Joe: The Rise of Cobra	0.088	0.056	0.0	0.024	0.168
UFC Undisputed 2010	0.088	0.048	0.0	0.032	0.168
World Series of Poker	0.152	0.0	0.0	0.016	0.168
Rayman Raving Rabbids	0.144	0.008	0.0	0.016	0.168
Deus Ex: The Conspiracy	0.08	0.064	0.0	0.024	0.168
Unreal II: The Awakening	0.136	0.032	0.0	0.008	0.168
Rumble Racing	0.08	0.064	0.0	0.024	0.168
Spider-Man: Web of Shadows	0.08	0.064	0.0	0.024	0.168
Vampire Rain	0.144	0.0	0.008	0.008	0.168
Batman Begins	0.128	0.032	0.0	0.008	0.168
NBA Live 15	0.136	0.016	0.0	0.016	0.168
JSRF: Jet Set Radio Future	0.104	0.032	0.024	0.008	0.168
NHL Hitz 20-02	0.128	0.032	0.0	0.008	0.168
Way of the Samurai 3	0.096	0.04	0.016	0.016	0.168
NCAA Football 2003	0.128	0.032	0.0	0.008	0.168
Hitman: HD Trilogy	0.056	0.072	0.0	0.032	0.168
J Stars Victory Vs.	0.0	0.024	0.136	0.008	0.168
de Blob 2	0.088	0.056	0.0	0.024	0.168
ESPN Winter X Games: Snowboarding 2002	0.08	0.064	0.0	0.024	0.168
Final Fantasy Fables: Chocobo's Dungeon	0.072	0.0	0.088	0.008	0.168
Project: Snowblind	0.08	0.064	0.0	0.024	0.168
Prison Break: The Conspiracy	0.056	0.088	0.0	0.016	0.168
You Don't Know Jack	0.152	0.0	0.0	0.008	0.168
Mortal Kombat: Special Forces	0.096	0.064	0.0	0.008	0.168
Mega Man Legacy Collection	0.112	0.0	0.04	0.016	0.168
The Last Airbender	0.096	0.056	0.0	0.016	0.168
NCAA March Madness 07	0.152	0.0	0.0	0.016	0.168
StokEd	0.144	0.008	0.0	0.008	0.168
Evil Dead: Regeneration	0.08	0.064	0.0	0.024	0.168
Defiance	0.112	0.032	0.0	0.016	0.168
NHL 2003	0.12	0.032	0.0	0.008	0.168
Tiger Woods PGA Tour	0.152	0.0	0.0	0.016	0.168
NHL 2K3	0.08	0.064	0.0	0.024	0.168
You Don't Know Jack	0.152	0.0	0.0	0.008	0.168
Final Fight One	0.072	0.024	0.064	0.0	0.168
Tony Hawk's Pro Skater 5	0.072	0.064	0.0	0.024	0.168
MLB 10: The Show	0.152	0.0	0.0	0.016	0.168
Gallop Racer 2003: A New Breed	0.032	0.024	0.096	0.008	0.168
Frogger 3D	0.128	0.024	0.0	0.008	0.168
Blue Dragon Plus	0.096	0.024	0.04	0.008	0.168
BeyBlade VForce: Super Tournament Battle	0.128	0.032	0.0	0.008	0.168
Dead to Rights: Retribution	0.088	0.064	0.0	0.016	0.168
Dragon Ball Z: Sagas	0.128	0.032	0.0	0.008	0.168
X2: Wolverine's Revenge	0.12	0.032	0.0	0.008	0.168
Power Rangers: Wild Force	0.12	0.04	0.0	0.0	0.168
Tenchu: Shadow Assassins	0.12	0.008	0.024	0.008	0.168
Lost Planet 3	0.056	0.04	0.048	0.016	0.168
Beyblade G-Revolution	0.12	0.04	0.0	0.0	0.16
Capcom Fighting Evolution	0.08	0.064	0.0	0.024	0.16
Assassin's Creed The Ezio Collection	0.032	0.104	0.0	0.024	0.16
God of War Collection	0.064	0.048	0.008	0.04	0.16
Anarchy Reigns	0.08	0.024	0.048	0.016	0.16
Mobile Suit Gundam: Crossfire	0.048	0.0	0.112	0.008	0.16
Suikoden Tactics	0.048	0.04	0.056	0.016	0.16
NCAA March Madness 06	0.12	0.032	0.0	0.008	0.16
Sniper: Ghost Warrior 2	0.048	0.096	0.0	0.016	0.16
EVE Online	0.0	0.152	0.0	0.008	0.16
Phantasy Star Online	0.0	0.0	0.16	0.0	0.16
Crazy Taxi 3: High Roller	0.112	0.032	0.016	0.008	0.16
Midnight Club 3: DUB Edition Remix	0.12	0.032	0.0	0.008	0.16
Thrillville	0.144	0.0	0.0	0.016	0.16
Warhammer 40,000: Space Marine	0.072	0.072	0.0	0.024	0.16
The King of Fighters Collection: The Orochi Saga	0.08	0.064	0.0	0.024	0.16
Disney's Planes	0.112	0.032	0.0	0.016	0.16
MLB SlugFest 20-03	0.12	0.032	0.0	0.008	0.16
The Con	0.144	0.0	0.0	0.016	0.16
Pitfall: The Lost Expedition	0.08	0.064	0.0	0.024	0.16
Need for Speed Carbon: Own the City	0.136	0.008	0.0	0.016	0.16
Enchanted Arms	0.136	0.008	0.0	0.016	0.16
Le Mans 24 Hours	0.072	0.056	0.016	0.016	0.16
The Witch and the Hundred Knight	0.056	0.016	0.08	0.016	0.16
Dragon Ball Z: Harukanaru Densetsu	0.152	0.0	0.0	0.016	0.16
Harvest Moon: More Friends of Mineral Town	0.112	0.04	0.0	0.0	0.16
X2: Wolverine's Revenge	0.112	0.04	0.0	0.0	0.16
NBA 2K2	0.12	0.032	0.0	0.008	0.16
Code of Princess	0.128	0.0	0.024	0.008	0.16
Major League Baseball 2K11	0.12	0.024	0.0	0.016	0.16
Dark Messiah of Might and Magic Elements	0.128	0.016	0.008	0.016	0.16
Planet 51	0.136	0.008	0.0	0.016	0.16
Dead to Rights II	0.08	0.064	0.0	0.024	0.16
FIFA 16	0.048	0.104	0.0	0.008	0.16
NBA Live 14	0.128	0.016	0.0	0.016	0.16
Kung Fu Rider	0.048	0.072	0.008	0.024	0.16
DarkStar One: Broken Alliance	0.088	0.056	0.0	0.016	0.16
Dragon Ball: Xenoverse 2	0.088	0.056	0.0	0.016	0.16
Odin Sphere: Leifthrasir	0.056	0.032	0.056	0.016	0.16
Ty the Tasmanian Tiger 2: Bush Rescue	0.12	0.032	0.0	0.008	0.16
Body and Brain Connection	0.08	0.064	0.0	0.016	0.16
Dragon Ball: Revenge of King Piccolo	0.096	0.024	0.024	0.016	0.16
Warriors Orochi	0.016	0.0	0.144	0.0	0.16
MVP Baseball 2003	0.12	0.032	0.0	0.008	0.16
Monster Jam	0.144	0.0	0.0	0.016	0.16
Infinite Space	0.048	0.04	0.056	0.008	0.16
The Chronicles of Narnia: The Lion, The Witch and The Wardrobe	0.12	0.032	0.0	0.008	0.16
NBA 07	0.144	0.0	0.0	0.016	0.16
Two Worlds II	0.072	0.072	0.0	0.016	0.16
IHRA Drag Racing 2004	0.12	0.032	0.0	0.008	0.16
The Legend of Heroes: Trails of Cold Steel	0.04	0.016	0.096	0.008	0.16
Clive Barker's Jericho	0.136	0.008	0.0	0.016	0.16
Tekken 3D: Prime Edition	0.048	0.056	0.04	0.008	0.16
Marvel: Ultimate Alliance 2	0.128	0.024	0.0	0.016	0.16
Front Mission Evolved	0.08	0.056	0.016	0.016	0.16
From Russia With Love	0.12	0.032	0.0	0.008	0.16
Apache: Air Assault	0.088	0.048	0.0	0.024	0.16
Dying Light	0.096	0.048	0.0	0.016	0.16
Grandia II	0.0	0.0	0.16	0.0	0.16
Ridge Racer 6	0.08	0.016	0.056	0.008	0.16
Teenage Mutant Ninja Turtles 3: Mutant Nightmare	0.08	0.064	0.0	0.024	0.16
Zone of the Enders HD Collection	0.112	0.024	0.008	0.016	0.16
Record of Agarest War	0.144	0.0	0.008	0.008	0.16
Gladius	0.08	0.064	0.0	0.024	0.16
Earth Defense Force: Insect Armageddon	0.048	0.032	0.064	0.016	0.16
Dave Mirra Freestyle BMX 2	0.12	0.032	0.0	0.008	0.16
SpongeBob SquarePants: Revenge of the Flying Dutchman	0.12	0.032	0.0	0.008	0.16
Taiko Drum Master	0.08	0.064	0.0	0.024	0.16
Dungeon Hunter Alliance	0.056	0.072	0.0	0.024	0.16
Forgotten Realms: Demon Stone	0.08	0.064	0.0	0.024	0.16
Soldier of Fortune: Payback	0.144	0.0	0.0	0.016	0.16
Afro Samurai	0.096	0.04	0.0	0.024	0.16
Silent Hill: Book of Memories	0.08	0.04	0.0	0.032	0.16
Playboy: The Mansion	0.08	0.064	0.0	0.024	0.16
Baja: Edge of Control	0.096	0.048	0.0	0.016	0.16
Tiger Woods PGA Tour 06	0.144	0.0	0.0	0.008	0.16
Bleach: The 3rd Phantom	0.08	0.016	0.056	0.008	0.16
MC Groovz Dance Craze	0.12	0.032	0.0	0.008	0.16
The Thing	0.12	0.032	0.0	0.008	0.16
Untold Legends: Dark Kingdom	0.112	0.016	0.016	0.016	0.16
Plants vs. Zombies	0.144	0.0	0.0	0.016	0.16
Baldur's Gate: Dark Alliance	0.12	0.032	0.0	0.008	0.16
Prince of Persia: Warrior Within	0.12	0.032	0.0	0.008	0.16
Warriors Orochi	0.136	0.008	0.0	0.016	0.16
Predator: Concrete Jungle	0.08	0.056	0.0	0.024	0.16
Arcana Heart 3	0.032	0.032	0.08	0.016	0.16
X-Men Origins: Wolverine	0.12	0.024	0.0	0.016	0.16
Big Mutha Truckers 2	0.08	0.056	0.0	0.024	0.16
Armored Core 4	0.072	0.0	0.072	0.008	0.16
Solatorobo: Red the Hunter	0.064	0.032	0.056	0.008	0.16
NHL FaceOff 2001	0.08	0.056	0.0	0.016	0.16
Mana Khemia 2: Fall of Alchemy	0.056	0.04	0.04	0.016	0.16
The Great Escape	0.08	0.056	0.0	0.016	0.16
Castlevania: Lords of Shadow 2	0.024	0.096	0.016	0.024	0.16
Big Mutha Truckers	0.12	0.032	0.0	0.008	0.152
Way of the Samurai 4	0.0	0.024	0.128	0.008	0.152
The Hobbit	0.112	0.04	0.0	0.0	0.152
The King of Fighters XI	0.056	0.048	0.032	0.016	0.152
Tom Clancy's Splinter Cell: Essentials	0.136	0.008	0.0	0.016	0.152
Major League Baseball 2K12	0.144	0.0	0.0	0.016	0.152
Family Guy	0.144	0.0	0.0	0.016	0.152
Sniper Elite	0.08	0.056	0.0	0.016	0.152
Harry Potter and the Goblet of Fire	0.136	0.0	0.0	0.016	0.152
Breath of Fire II	0.112	0.04	0.0	0.0	0.152
UFC Personal Trainer: The Ultimate Fitness System	0.064	0.064	0.0	0.024	0.152
Conan	0.128	0.016	0.0	0.008	0.152
No More Heroes: Heroes' Paradise	0.08	0.032	0.032	0.016	0.152
Aliens vs Predator	0.0	0.136	0.0	0.016	0.152
Captain America: Super Soldier	0.08	0.048	0.0	0.024	0.152
Manhunt	0.112	0.032	0.0	0.008	0.152
NCAA Final Four 2003	0.072	0.056	0.0	0.016	0.152
Dynasty Warriors: Gundam 2	0.056	0.024	0.064	0.008	0.152
Bound By Flame	0.064	0.072	0.0	0.024	0.152
Spectrobes: Origins	0.128	0.016	0.0	0.008	0.152
DanceMasters	0.12	0.016	0.016	0.008	0.152
Breath of Fire: Dragon Quarter	0.072	0.056	0.0	0.016	0.152
Shiren the Wanderer	0.064	0.0	0.088	0.008	0.152
LEGO Marvel's Avengers	0.056	0.072	0.008	0.008	0.152
Spore Hero Arena	0.144	0.0	0.0	0.008	0.152
Disney's Magical Mirror Starring Mickey Mouse	0.12	0.032	0.0	0.008	0.152
Enchanted Arms	0.128	0.016	0.0	0.016	0.152
Conflict: Denied Ops	0.064	0.072	0.0	0.016	0.152
Mafia III	0.064	0.08	0.0	0.016	0.152
Mace Griffin: Bounty Hunter	0.072	0.056	0.0	0.016	0.152
Legacy of Kain: Defiance	0.112	0.032	0.0	0.008	0.152
Final Fantasy XI	0.136	0.008	0.0	0.008	0.152
Peter Jackson's King Kong: The Official Game of the Movie	0.128	0.008	0.0	0.016	0.152
Fighter Within	0.088	0.056	0.0	0.016	0.152
Aliens versus Predator: Extinction	0.072	0.056	0.0	0.016	0.152
Shrek: Forever After	0.128	0.016	0.0	0.016	0.152
X-Men Origins: Wolverine	0.104	0.024	0.0	0.024	0.152
NHL Hitz Pro	0.072	0.056	0.0	0.016	0.152
Space Invaders Extreme 2	0.136	0.008	0.0	0.008	0.152
Need for Speed: The Run	0.072	0.072	0.0	0.016	0.152
Supreme Commander 2	0.0	0.12	0.0	0.032	0.152
Quantum Theory	0.04	0.072	0.016	0.024	0.152
Dawn of Discovery	0.096	0.048	0.0	0.016	0.152
Guitar Hero Live	0.096	0.04	0.0	0.016	0.152
Frequency	0.072	0.056	0.0	0.016	0.152
Dynasty Warriors 8: Empires	0.048	0.056	0.024	0.024	0.152
2002 FIFA World Cup	0.112	0.032	0.0	0.008	0.152
SpongeBob SquigglePants 3D	0.104	0.04	0.0	0.016	0.152
Sudeki	0.112	0.032	0.0	0.008	0.152
Majin and the Forsaken Kingdom	0.112	0.024	0.0	0.008	0.152
Silent Hill HD Collection	0.088	0.048	0.008	0.016	0.152
Arc Rise Fantasia	0.096	0.0	0.048	0.008	0.152
South Park: The Stick of Truth	0.056	0.08	0.0	0.008	0.152
Teenage Mutant Ninja Turtles 2: Battle Nexus	0.12	0.032	0.0	0.008	0.152
MLB 12: The Show	0.136	0.0	0.0	0.016	0.152
NBA 2K11	0.144	0.0	0.0	0.008	0.152
WWE All Stars	0.08	0.056	0.0	0.016	0.152
Naruto: Ninja Destiny	0.016	0.008	0.128	0.0	0.152
FaceBreaker	0.12	0.016	0.0	0.016	0.152
Spider-Man: Shattered Dimensions	0.136	0.008	0.0	0.008	0.152
Lunar Legend	0.112	0.04	0.0	0.0	0.152
Conflict: Global Terror	0.072	0.056	0.0	0.016	0.152
Dante's Inferno	0.096	0.024	0.008	0.016	0.152
Injustice: Gods Among Us	0.072	0.064	0.0	0.016	0.152
Tomb Raider: Underworld	0.12	0.016	0.0	0.008	0.152
Death Jr.	0.136	0.0	0.0	0.008	0.152
